DateTime,stage_1_output_konv_avd,stage_2_input_water_sum,stage_2_output_bottom_pressure,stage_2_output_bottom_temp,stage_2_output_bottom_temp_hum_steam,stage_2_output_bottom_vacuum,stage_2_output_top_pressure,stage_2_output_top_pressure_at_end,stage_2_output_top_temp,stage_2_output_top_vacuum,stage_3_input_pressure,stage_3_input_soft_water,stage_3_input_steam,stage_3_output_temp_hum_steam,stage_3_output_temp_top,stage_4_input_overheated_steam,stage_4_input_polymer,stage_4_input_steam,stage_4_input_water,stage_4_output_dry_residue_avg,stage_4_output_product,work_shift,stage_4_output_danger_gas
2021-01-28 18:00:00,67.83,4.54318839363221,474.18,4.354655437877749,97.52,49.94,5.893024474294729,252.04,97.48,45.93,0.35,426.06,664.93,4.697293474863897,45.59,156.67,19.08,5.92,356.05,21.48,47.03,1,
2021-01-28 19:00:00,67.83,4.5306621338130295,473.68,4.34575157880917,97.82,48.55,5.874228236969961,244.87,97.66,45.16,0.35,439.41,671.68,4.697840520829399,45.89,156.76,19.15,5.94,357.69,21.48,45.05,1,
2021-01-28 20:00:00,67.83,4.517976974285714,473.17,4.336767728268267,98.12,47.15,5.855071922202427,237.7,97.85,44.38,0.35,452.76,678.44,4.6982961639775755,46.19,156.86,19.23,5.97,359.33,21.48,43.06,1,
2021-01-28 21:00:00,67.93,4.5134933974161875,473.59,4.334148554429418,97.79,49.33,5.8798064655651,249.87,97.5,45.27,0.35,440.25,717.99,4.697111059686448,45.87,156.41,19.36,5.97,339.99,21.48,46.01,1,0.16
2021-01-28 22:00:00,68.03,4.5090997172373575,474.0,4.331522502500114,97.46,51.51,5.903971235824856,262.04,97.15,46.16,0.35,427.74,757.55,4.696015869287668,45.54,155.96,19.49,5.97,320.64,21.48,48.95,1,
2021-01-28 23:00:00,68.03,4.593704707878813,474.42,4.339510497570803,98.06,51.27,5.9089249748608585,261.23,97.75,46.41,0.34,425.42,739.68,4.694370831446394,45.48,156.15,21.43,5.85,302.72,21.48,51.39,1,
2021-01-29 00:00:00,69.03,4.671706709788335,474.84,4.347435189904263,98.65,51.02,5.91382727738083,260.43,98.35,46.66,0.33,423.09,721.81,4.692814695840138,45.42,156.33,23.37,5.72,284.8,21.48,53.83,1,
2021-01-29 01:00:00,71.23,4.672548421318039,475.01,4.355425952876702,98.28,51.24,5.917198870211829,260.85,98.14,46.79,0.33,427.89,707.43,4.693730362967572,45.74,156.46,22.93,5.73,319.95,21.98,52.55,1,0.15
2021-01-29 02:00:00,73.33,4.673389424965236,475.19,4.363226005210164,97.9,51.45,5.920559133592207,261.26,97.94,46.92,0.34,432.69,693.05,4.694553747122777,46.05,156.59,22.49,5.73,355.09,22.58,51.27,1,
2021-01-29 03:00:00,73.33,4.6709579265260945,474.87,4.355810987855469,98.03,49.77,5.897785536223994,251.74,97.97,46.13,0.34,412.6,688.55,4.696198484335655,46.03,156.55,20.06,5.79,354.3,22.58,48.55,1,
2021-01-29 04:00:00,73.33,4.668520501488853,474.54,4.348469851145039,98.15,48.08,5.874481191622163,242.22,98.01,45.35,0.35,392.51,684.05,4.697749367281185,46.01,156.51,17.63,5.85,353.52,22.58,45.83,1,
2021-01-29 05:00:00,69.93,4.665229942415754,473.91,4.351953950417589,97.42,49.17,5.888268354279532,248.32,97.37,45.83,0.35,407.4,685.57,4.698387267699225,46.52,156.65,18.16,5.84,342.78,22.58,46.77,1,
2021-01-29 06:00:00,68.03,4.661834033105633,473.29,4.355425952876702,96.69,50.26,5.901868013296226,254.42,97.36680000000003,46.32,0.36,422.29,687.1,4.698933715800255,47.03,156.79,18.7,5.83,332.03,22.58,47.71,1,
2021-01-29 07:00:00,68.03,4.670208582167313,472.43,4.354398467556408,98.98,49.7,5.894099758038861,251.5,98.72,46.0,0.37,407.64,678.06,4.7019338544204,46.57,156.49,18.32,5.78,295.51,22.58,45.35,1,
2021-01-29 08:00:00,68.83,4.678420647727684,471.56,4.353369925424077,99.41597199999991,49.14,5.886270684229476,248.59,98.42299999999997,45.69,0.39,393.0,669.02,4.704925019125084,46.1,156.18,17.95,5.73,258.98,22.58,42.99,0,0.13
2021-01-29 09:00:00,68.33,4.675069313367758,470.04,4.353112624509239,99.32,49.29,5.887935686279126,249.03,98.95,45.81,0.39,401.6,672.57,4.706281687356503,46.11,156.49,17.74,5.73,253.27,22.58,43.35,0,
2021-01-29 10:00:00,67.83,4.671613142536805,468.53,4.3528552573736015,97.36,49.44,5.889597920704412,249.48,97.18,45.93,0.4,410.2,676.11,4.707726774313183,46.13,156.81,17.53,5.73,247.56,22.58,43.71,0,
2021-01-29 11:00:00,68.791,4.667581446109488,467.4,4.349115971216622,97.38,48.46,5.882151787167281,244.24,97.38,45.61,0.38,405.47,670.72,4.704743990884184,46.25,156.67,18.1,5.74,284.49,22.58,44.72,0,
2021-01-29 12:00:00,67.63,4.663533429285006,466.27,4.345232973844869,97.4,47.49,5.874649792516147,239.01,97.58,45.29,0.36,400.74,665.32,4.7017522838343355,46.38,156.53,18.67,5.75,321.42,22.58,45.73,0,
2021-01-29 20:00:00,70.03,4.656718447868668,467.58,4.35696520407851,96.68,49.96,5.901047376983519,253.17,97.01,46.19,0.32,399.65,681.28,4.6929063002921785,44.4,156.65,18.28,5.98,276.05,20.78,49.57,0,
2021-01-29 21:00:00,68.73,4.654436427291009,465.82,4.334803991301542,96.24,45.14,5.835073860337377,224.87,96.27,43.96,0.32,407.98,669.27,4.692081557977388,45.84,156.62,15.2,5.88,319.02,20.78,43.67,0,0.14
2021-01-29 22:00:00,67.33,4.65224459337402,464.06,4.312140507209715,95.8,40.32,5.764469839602284,196.58,95.53,41.73,0.32,416.32,657.25,4.6913478822291435,47.28,156.58,12.13,5.79,361.99,20.78,37.78,0,
2021-01-29 23:00:00,67.33,4.6504303173929555,465.94,4.335589948900293,96.85,45.78,5.837351366577616,228.86,96.69,44.04,0.34,417.89,669.14,4.695285075430352,45.93010000000001,156.66,15.07,5.69,355.6,20.78,41.85,0,
2021-01-30 00:00:00,66.33,4.648612743830928,467.81,4.358502089626924,97.9,51.25,5.9052801008441484,261.14,97.84,46.35,0.36,419.47,681.04,4.699115798830619,45.62,156.73,18.02,5.6,349.21,20.78,45.91,0,
2021-01-30 01:00:00,66.03,4.647079589065301,468.38,4.363480717386783,96.48,52.44,5.925431576503544,267.24,96.8,47.13,0.37,405.52,683.6,4.702296896718814,45.99,156.51,18.52,5.71,297.12,21.28,47.43,0,0.15
2021-01-30 21:00:00,71.63,4.744758200195145,477.33,4.410857016341759,94.94,57.05,6.106488223676764,282.51,96.89,54.73,0.43,412.8,917.67,4.716085246559246,46.47,157.01,25.73,7.3546000000000005,451.66,22.88,53.38,0,0.14
2021-01-30 22:00:00,74.03,4.750049447306176,477.16,4.409641801706855,93.98,57.0,6.107089700654988,282.63,96.72,54.77,0.44,401.09,922.22,4.716801002159277,46.8,157.3,25.78,7.3546000000000005,445.51,22.88,50.05,0,
2021-01-30 23:00:00,74.03,4.749789875598035,477.84,4.410978456623649,95.94,57.53,6.109736352186017,286.14,97.53,54.93,0.42,407.93,924.09,4.713217090071225,46.92,156.91,25.91,7.3546000000000005,447.65,22.88,52.74,0,
2021-01-31 00:00:00,74.63,4.749530236494927,478.53,4.412313327278754,97.9,58.06,6.112376017438897,289.65,98.35,55.1,0.4,414.78,925.96,4.710911764679842,47.05,156.51,26.05,7.354600000000004,449.78,22.88,55.43,0,0.18
2021-01-31 01:00:00,74.63,4.752900298012427,478.5,4.414977734813568,95.99,58.64,6.117634535963674,292.27,97.75,55.38,0.4,408.82,925.31,4.709800435066175,47.03,156.57,26.14,7.3546000000000005,450.02,23.08,55.63,0,
2021-01-31 02:00:00,74.63,4.7562590403509475,478.47,4.417514427603435,94.09,59.22,6.12286554705666,294.88,97.15,55.67,0.4,402.87,924.65,4.709980550340436,47.01,156.63,26.24,7.3546000000000005,450.26,23.28,55.83,0,
2021-01-31 03:00:00,74.63,4.754968551076486,478.55,4.420886705880596,92.61,60.1,6.129834216372754,299.32,97.0,56.07,0.39,410.81,913.44,4.70817793606232,47.53,156.92,26.11,7.3546000000000005,449.3,23.28,55.61,0,
2021-01-31 04:00:00,73.33,4.753676394287315,478.64,4.424127810692517,91.12,60.97,6.136733039699226,303.75,96.85,56.47,0.38,418.74,902.22,4.7063720664970585,48.05,157.21,25.99,7.3546000000000005,448.34,23.28,55.39,0,
2021-01-31 05:00:00,71.03,4.753934959253203,475.88,4.418961082466944,93.3,59.38,6.121242027612733,296.43,96.94,55.7,0.37,419.35,899.91,4.705015520957808,47.53,156.68,25.87,7.3546000000000005,447.45,23.28,54.27,0,
2021-01-31 06:00:00,68.83,4.754279608575932,473.11,4.413767520457944,95.48,57.79,6.105507263148642,289.11,97.03,55.14409999999997,0.37,419.97,897.61,4.703566507844284,47.0,156.15,25.75,7.3546000000000005,446.55,23.28,53.15,0,
2021-01-31 07:00:00,68.83,4.751259891859986,473.88,4.417273114860951,94.5,59.21,6.117832845922789,295.36,97.02,55.52,0.37,410.39,891.27,4.7032945839812905,46.64,156.56,24.24,7.3546000000000005,441.38,23.28,55.21,0,
2021-01-31 08:00:00,68.83,4.7482310288287435,474.66,4.420766462989812,93.53,60.63,6.130030121946894,301.61,97.01,56.12,0.37,400.82,884.92,4.703113260318055,46.28,156.98,22.73,7.3546000000000005,436.2,23.28,57.27,1,
2021-01-31 09:00:00,69.43,4.748057673536639,476.29,4.4277167605909975,93.56,61.61,6.139043681552201,307.47,97.52,56.71,0.38,417.2,873.23,4.70564880455431,45.63,156.72,24.22,7.3546000000000005,430.51,23.28,57.19,1,0.17
2021-01-31 10:00:00,69.63,4.747970984619762,477.9261000000003,4.434500481934585,93.6,62.59,6.147998099922748,313.33,98.03,57.31,0.39,433.59,861.54,4.70817793606232,44.98,156.47,25.72,7.3546000000000005,424.81,23.28,57.11,1,
2021-01-31 11:00:00,69.63,4.750481917148146,475.34,4.421367532912338,95.69,59.28,6.123654415290844,295.54,97.99,55.91,0.38,425.6,879.78,4.7059200890882344,45.49,156.61,25.82,7.3546000000000005,426.04,23.28,55.83,1,
2021-01-31 12:00:00,69.63,4.753072815911587,472.75,4.408181592150733,97.78,55.96,6.098703297777581,277.75,97.94,54.52,0.37,417.6,898.02,4.703657132702745,45.99,156.75,25.92,7.3546000000000005,427.27,23.28,54.55,1,
2021-01-31 13:00:00,70.43,4.751432692966343,474.33,4.416065676897304,94.83,57.72,6.113372397341315,286.88,97.4,55.32,0.41,415.58,864.59,4.709800435066175,46.17,156.64,25.49,7.3546000000000005,433.25,22.98,52.69,1,0.19
2021-02-01 09:00:00,70.93,4.8147826030179495,473.11,4.413040688203051,99.05,54.1,6.121307897256732,268.94,99.03,55.47,0.34,411.97,820.83,4.700389452569025,47.3,156.65,25.9,7.3546000000000005,441.17,23.28,56.73,1,0.19
2021-02-01 10:00:00,73.03,4.805740876449909,475.37,4.419442836059304,99.08,57.19,6.1426393749051,285.96,99.07,56.51,0.35,406.22,811.18,4.701207374185033,47.79,157.04,25.87,7.3546000000000005,456.72,23.28,57.15,1,
2021-02-01 11:00:00,73.03,4.805577210328431,474.45,4.411828125910671,98.84,55.95,6.128330997240632,279.86,98.98,55.77,0.35,422.17,813.8,4.702387636703451,47.17,156.94,25.45,7.3546000000000005,453.43,23.28,54.28,1,
2021-02-01 12:00:00,72.63,4.8054135174159684,473.53,4.404277243608702,98.61,54.72,6.113837035098173,273.76,98.89,55.02,0.36,438.12,816.42,4.703566507844284,46.55,156.85,25.03,7.3546000000000005,450.13,23.28,51.41,1,0.23
2021-02-01 13:00:00,70.83,4.804758477680764,479.54,4.423648309364701,95.24,59.78,6.161270610831517,300.84,98.74,57.53,0.38,430.05,813.87,4.707185111394821,46.67,157.12,25.57,7.3546000000000005,450.16,23.08,63.41,1,
2021-02-01 14:00:00,69.03,4.804021044733257,485.55,4.442768896629268,91.88,64.83,6.2065356033313055,327.91,98.59,60.04,0.4,421.97,811.33,4.710790667851775,46.79,157.39,26.11,7.3546000000000005,450.2,22.88,75.41,1,
2021-02-01 15:00:00,69.03,4.809823847988456,478.17,4.4286716424969255,92.61,55.75,6.122405086368578,269.71,98.89,55.173700000000025,0.41,420.84,813.52,4.711779921046349,45.69,157.01,18.64,7.3546000000000005,448.75,22.88,56.31,1,
2021-02-01 16:00:00,69.33,4.815512145465092,470.79,4.414372810713093,93.33,46.68,6.030541019089775,211.51,99.18,51.45,0.41,419.7,815.71,4.712857991405009,44.59,156.63,11.18,7.3546000000000005,436.51489999999984,22.88,37.22,1,0.24
2021-02-01 17:00:00,67.63,4.8140525279500315,475.46,4.418238016636454,95.76,53.81,6.100587974126336,259.66,99.21,54.67,0.4,420.43,819.75,4.711240449715158,45.25,156.72,18.39,7.3546000000000005,436.02,22.88,45.66,1,0.12
2021-02-01 18:00:00,65.83,4.812590776837065,480.13,4.422208424306714,98.18,60.95,6.166026912415302,307.8,99.23,57.9,0.4,421.15,823.8,4.709710365262016,45.91,156.8,25.61,7.3546000000000005,424.74,22.88,54.1,1,
2021-02-01 19:00:00,65.83,4.809905337618946,476.92,4.416307281150715,98.33,57.32,6.145322326901356,287.62,99.19,56.69,0.39,407.49,812.92,4.707907263439203,46.53,156.34,25.66,7.3546000000000005,435.75,22.88,53.13,1,
2021-02-01 20:00:00,65.03,4.807212667394247,473.7,4.410492606984553,98.48,53.69,6.12417998192946,267.45,99.15,55.47,0.36990000000000023,393.83,802.04,4.706100904566532,47.14,155.88,25.72,7.3546000000000005,446.76,22.88,52.15,1,
2021-02-01 21:00:00,65.73,4.804348859848469,475.97,4.420285346790972,94.9,56.82,6.144743418449206,284.29,98.4,56.68,0.39,399.76,804.84,4.707365698302761,46.34,156.56,25.373199999999983,7.3546000000000005,436.07,22.88,64.21,1,0.16
2021-02-01 22:00:00,66.33,4.801394647951038,478.23,4.429983118094737,91.32,59.95,6.164892506176259,301.13,97.66,57.89,0.39,405.69,807.64,4.7086288943563215,45.54,157.24,25.79,7.3546000000000005,425.39,22.88,76.26,1,
2021-02-01 23:00:00,66.33,4.798761335040277,473.56,4.407085034014658,92.77,52.52,6.11177771261799,259.27,96.88,54.84,0.37,423.49,772.6,4.704200709451046,46.79,157.13,25.24,7.3546000000000005,439.4,22.88,61.93,1,
2021-02-02 00:00:00,66.33,4.7960384487505126,468.88,4.383650315789979,94.22,45.08,6.055706149169446,217.4,96.09,51.8,0.35,441.29,737.56,4.699752828474039,48.03,157.02,24.7,7.3546000000000005,453.4,22.88,47.59,1,
2021-02-02 01:00:00,67.23,4.801969761962699,469.51,4.387511564904451,95.74,46.68,6.067360206111239,227.7,96.69,52.41,0.35,424.72,757.52,4.699479865458833,47.38,157.13,25.01,7.3546000000000005,448.66,22.58,51.87,1,0.16
2021-02-02 02:00:00,68.03,4.807866102033196,470.13,4.391357962102766,97.25,48.27,6.078857101440297,237.99,97.29,53.02,0.35,408.16,776.9455000000002,4.699297848712789,46.73,157.25,25.33,7.3546000000000005,443.92,22.28,56.15,1,
2021-02-02 03:00:00,68.03,4.8077027833981765,470.4,4.398637900479079,94.47,50.79,6.095486667514328,252.1,96.97,53.95,0.35,415.72,777.55,4.699297848712789,46.34,156.45,25.01,7.3546000000000005,453.07,22.28,55.15,1,
2021-02-02 04:00:00,68.63,4.807621114077212,470.67,4.4058652241537235,91.68,53.31,6.111844208611632,266.2,96.64,54.87,0.35,423.27,777.62,4.699388861227073,45.96,155.65,24.68,7.3546000000000005,462.23,22.28,54.15,1,
2021-02-02 05:00:00,68.43,4.808355897961355,469.48,4.398883751740304,94.23,51.42,6.0905856379757894,256.03,97.04,53.76,0.35,421.28,779.57,4.699297848712789,46.0,156.5,24.74,7.3546000000000005,455.73,22.28,52.83,1,
2021-02-02 06:00:00,68.33,4.809171691773934,468.29,4.391853195491617,96.78,49.53,6.068865306368739,245.85,97.43,52.65,0.34,419.29,781.52,4.699115798830619,46.05,157.35,24.8,7.3546000000000005,449.23,22.28,51.51,1,
2021-02-02 07:00:00,68.33,4.808111029984782,471.95,4.4075725416416205,93.42,54.41,6.112641815832381,271.74,97.36,54.75,0.35,405.9,778.21,4.70093480797247,45.84,156.75,24.97,7.3546000000000005,456.63,22.28,52.43,1,
2021-02-02 08:00:00,69.83,4.807049241997577,475.61,4.423048609196803,90.07,59.28,6.154582047426494,297.62,97.28,56.85,0.36,392.51,774.91,4.702841213161538,45.63,156.16,25.13,7.3546000000000005,464.02,22.28,53.35,0,
2021-02-02 09:00:00,71.23,4.801394647951038,472.87,4.411828125910671,88.72,57.75,6.105038737990311,291.94,96.34,54.66,0.36,404.33,783.09,4.703022586155596,46.19,156.84,23.41,7.3546000000000005,434.41,22.28,54.07,0,0.18
2021-02-02 10:00:00,72.63,4.7957078975533864,470.13,4.400480313332128,87.36,56.22,6.052912359421893,286.26,95.39,52.47,0.36,416.15,791.27,4.703203926259457,46.74,157.52,21.7,6.8,404.79,22.28,54.79,0,
2021-02-02 11:00:00,72.63,4.793390974713035,467.55,4.388753955423308,91.32,52.78,6.023520229548113,267.51,95.72,51.02,0.35,415.09,797.59,4.701389043728634,46.82,157.1,21.5,6.81,405.02,22.28,55.22,0,
2021-02-02 12:00:00,70.63,4.791068671272389,464.96,4.376888456817758,95.27,49.33,5.9932379736571235,248.77,96.06,49.57,0.35,414.03,803.92,4.699570861409576,46.9,156.67,21.31,6.83119199999999,405.25,22.28,55.65,0,0.19
2021-02-02 13:00:00,70.83,4.794053500617187,464.6,4.373364224095228,96.01,48.31,5.988033668368522,243.1645000000001,96.6,49.39,0.34,404.91,796.76,4.698022803002708,46.92,156.71,21.06,6.8,398.46,22.48,55.11,0,
2021-02-02 14:00:00,71.03,4.7969469015528015,464.24,4.369700984983244,96.74,47.28,5.9827769187104165,237.4,97.15,49.2,0.33,395.79,789.59,4.696472344394877,46.93,156.74,20.82,6.77,391.68,22.58,54.58,0,
2021-02-02 15:00:00,71.03,4.792976673012616,461.86,4.366151285515591,96.81,46.49,5.975030240644557,233.11,96.98,48.83,0.32,403.98,786.52,4.693821883582654,46.93,156.69,20.89,6.78,393.68,22.78,54.55,0,
2021-02-02 16:00:00,71.23,4.7890738239646975,459.48,4.362588940781406,96.87,45.7,5.967197468964984,228.83,96.82,48.47,0.31,412.17,783.45,4.691164379154952,46.94,156.64,20.96,6.79,395.68,22.88,54.53,0,0.19
2021-02-02 17:00:00,71.23,4.788074906042627,460.02,4.3633533694082605,96.88,45.81,5.970777028410864,230.02,96.97,48.59,0.31,411.69,788.04,4.6913478822291435,46.63,156.58,21.39,6.84,397.71,23.08,54.98,0,
2021-02-02 18:00:00,71.23,4.787074989285704,460.55,4.36398994718773,96.9,45.93,5.974343820299564,231.21,97.11,48.7,0.31,411.21,792.64,4.69162307371829,46.33,156.52,21.83,6.9,399.74,23.18,55.43,0,
2021-02-03 08:00:00,72.03,4.788990618905782,469.42,4.391853195491617,97.37,52.43,6.038395841792414,265.37,97.68,51.71,0.34,396.01,751.74,4.696928611227632,44.15,157.24,20.17,6.84,397.4,24.38,52.03,0,
2021-02-03 09:00:00,72.43,4.788407989566399,469.24,4.385271364838771,92.46,50.67,6.021508668456359,255.67,95.75,51.0,0.34,409.36,754.51,4.696289779355575,43.96,157.15,19.34,6.85,396.19,24.38,51.01,0,0.15
2021-02-03 10:00:00,72.83,4.787741711537254,469.06,4.378771341953209,87.55,48.91,6.004306732121277,245.97,93.82,50.29,0.34,422.71,757.29,4.695559185715772,43.76,157.05,18.52,6.86,394.98,24.38,49.99,0,
2021-02-03 11:00:00,72.83,4.788824188015824,471.21,4.38589414620037,92.62,51.06,6.028543545349403,258.38,96.17,51.36,0.33,421.12,751.33,4.695285075430352,43.92,156.96,19.99,6.98,383.37,24.38,53.06,0,
2021-02-03 12:00:00,72.33,4.789822358120328,473.35,4.393090207029862,97.69,53.21,6.052206809063368,270.78,98.51,52.44,0.33,419.52,745.36,4.695010889987881,44.08,156.86,21.46,7.11,371.77,24.38,56.13,0,0.16
2021-02-03 20:00:00,70.63,4.841585279495541,473.41,4.38937457233642,96.87,52.34,6.041230425589541,265.19,97.59,51.95,0.36,401.08,747.58,4.699115798830619,43.71,156.55,20.76,7.03,397.55,24.08,54.34,0,
2021-02-03 21:00:00,71.63,4.8448168094013155,474.78,4.396176057778301,96.69,54.4,6.0690041245634,277.51,98.08,53.13,0.36,391.89,768.83,4.701298213082312,43.04,156.59,23.37,7.08,396.07,24.08,57.27,0,0.18
2021-02-03 22:00:00,72.63,4.8480379301500305,476.14,4.403054001865957,96.51,56.45,6.09602724459351,289.83,98.57,54.32,0.37,382.69,790.08,4.703475874772215,42.37,156.63,25.99,7.14,394.59,24.08,60.21,0,
2021-02-03 23:00:00,72.63,4.8448954968939795,474.45,4.395066248181685,97.68,54.07,6.066734344081793,276.91,98.85,52.92,0.37,385.31,786.19,4.702296896718814,43.5,156.78,23.75,7.08,393.02,24.08,56.57,0,
2021-02-04 00:00:00,72.63,4.841743157613962,472.75,4.387138546560058,98.85,51.69,6.03653351047556,264.0,99.13,51.53,0.36,387.93,782.31,4.701116527035301,44.64,156.94,21.52,7.02,391.44,24.08,52.93,0,0.16
2021-02-04 01:00:00,72.73,4.837392401235505,473.17,4.38502214365368,97.41,51.15,6.032054514712074,260.76,97.87,51.3,0.35,388.21,785.76,4.698569450246641,44.27,156.77,21.26,7.02,394.07,23.38,54.74,0,
2021-02-04 02:00:00,72.83,4.833022633030035,473.59,4.382901252084542,95.97,50.6,6.027531253144375,257.51,96.61,51.07,0.34,388.49,789.2,4.696107180980193,43.9,156.59,20.99,7.03,396.7,22.78,56.55,0,
2021-02-04 03:00:00,72.83,4.83150862819882,473.79,4.381651564343798,96.35,50.23,6.026614485890782,255.46,96.68,51.01,0.34,384.67,787.25,4.695467823968872,44.26,156.71,21.02,7.08,397.4,22.78,55.13,0,
2021-02-04 04:00:00,73.03,4.8299923276808565,474.0,4.380525508547614,95.9436000000001,49.86,6.025672718437719,253.41,96.75,50.95,0.34,380.85,785.3,4.694828057918627,44.61,156.83,21.05,7.13,398.1,22.78,53.71,0,
2021-02-04 05:00:00,73.43,4.829273276797001,473.7,4.379398183320189,96.8,49.5,6.020270638949651,251.44,96.99,50.77,0.33,379.61,790.71,4.694096395182493,44.66,156.74,21.08,7.03,400.98,22.78,53.39,0,
2021-02-04 06:00:00,73.83,4.828473724503667,473.41,4.378144107409657,96.87,49.14,6.014839218424433,249.48,97.23,50.58,0.32,378.37,796.12,4.693364196724008,44.71,156.64,21.11,6.93,403.87,22.78,53.07,0,
2021-02-04 07:00:00,73.83,4.8178592793984425,473.44,4.378018613276343,97.19,49.27,6.01491248297053,249.87,97.58,50.58,0.33,366.27,796.75,4.693272634209637,44.69,156.69,21.24,6.9,404.33,22.78,53.77,0,
2021-02-04 08:00:00,73.83,4.807130958034395,473.47,4.3778931033922746,97.51,49.4,6.014985742149328,250.25,97.92,50.58,0.33,354.16,797.39,4.6930894840259745,44.68,156.74,21.37,6.87,404.79,22.78,54.47,1,
2021-02-04 09:00:00,73.73,4.781725147887709,470.22,4.361568792771485,97.95,45.21,5.968502935470635,226.33,98.14,48.66,0.33,381.03,785.31,4.693181063310805,45.45,156.28,15.55,6.99,401.79,22.78,46.63,1,0.17
2021-02-04 10:00:00,73.63,4.755743044467466,466.98,4.344843843546165,98.4,41.01,5.919753699553982,202.41,98.35,46.75,0.32,407.9,773.24,4.693181063310805,46.22,155.81,9.73,7.12,398.79,22.78,38.79,1,
2021-02-05 02:00:00,74.63,4.841979928066116,474.6,4.36118596880203,98.64,42.77,5.978125982668802,211.16,98.76,48.98,0.41,144.85,362.53,4.698387267699225,41.88,156.91,20.78,7.14,407.07,23.48,52.19,1,
2021-02-05 03:00:00,74.63,4.847331743138063,474.42,4.359525369327368,98.14,42.13,5.973300576480311,208.8,98.03,48.74,0.4,147.55,360.3,4.6976582054232425,42.08,157.01,20.56,7.1,411.9,23.48,50.11,1,
2021-02-05 04:00:00,73.83,4.85257698943798,474.24,4.3578620076745835,97.64,41.49,5.968426190481406,206.45,97.31,48.5,0.4,150.26,358.06,4.696928611227632,42.29,157.1,20.33,7.05,416.74,23.48,48.03,1,
2021-02-05 05:00:00,73.43,4.855851080295389,473.50329999999985,4.35696520407851,97.55410000000003,41.61,5.96406765625103,206.54,97.43,48.38,0.39,148.53,353.84,4.696015869287668,41.64,157.02,20.2,6.95,415.33,23.48,47.05,1,
2021-02-05 06:00:00,73.03,4.859114486455013,474.18,4.356067595503785,97.34,41.73,5.959715848793402,206.63,97.56,48.27,0.38,146.8,349.63,4.695010889987881,40.98,156.94,20.08,6.85,413.91,23.48,46.07,1,
2021-02-05 07:00:00,73.03,4.8548388162416565,474.69,4.360036616782266,97.15,43.02,5.974191218437525,214.1,97.48,48.78,0.39,145.43,374.92,4.697567035254059,40.68,156.92,20.45,6.89,413.69,23.48,49.95,1,
2021-02-05 08:00:00,73.63,4.850466541943434,475.19,4.36398994718773,96.97,44.31,5.9884851129989825,221.57,97.41,49.28,0.43,394.91,1366.31,4.708448535441593,40.74,156.91,20.81,6.92,413.47,23.48,53.83,1,
2021-02-05 09:00:00,73.73,4.865686590367103,468.08,4.361568792771485,96.0,43.13,5.981439463460894,215.11,96.66,48.88,0.39,433.03,1365.18,4.702750514326955,40.61,156.51,20.84,6.99,404.46,23.48,53.11,1,0.14
2021-02-05 10:00:00,73.83,4.880678457508163,460.97,4.359141762136423,95.03,41.95,5.974343820299564,208.66,95.91,48.47,0.35,471.16,1364.06,4.697019839617971,40.49,156.12,20.86,7.05,395.45,23.48,52.39,1,
2021-02-05 11:00:00,73.83,4.8757315316314545,457.16,4.360292142527875,95.29,42.38,5.977213481338121,210.83,95.95,48.61,0.38,462.38,1362.44,4.702024627351974,39.53,156.41,20.73,6.95,392.54,23.48,50.25,1,
2021-02-05 12:00:00,73.03,4.870760011965056,453.35,4.361441201064773,95.55,42.81,5.980074930980508,213.0,95.99,48.75,0.41,453.6,1360.83,4.706914169871375,38.57,156.7,20.6,6.84,389.63,23.48,48.11,1,
2021-02-05 18:00:00,69.63,4.903940555425293,450.38,4.356837023600222,97.35,40.89,5.969653404093867,203.72,97.77,48.22,0.41,448.43,1506.75,4.709350004897755,41.78,156.93,20.57,6.97,388.51,22.98,46.23,1,
2021-02-05 19:00:00,69.63,4.899703733388974,451.36,4.358885942232239,97.37,41.33,5.977593791422191,205.23,97.73,48.52,0.41,442.29,1532.29,4.708809220747577,42.7,156.52,21.01,7.07,386.76,22.98,47.53,1,
2021-02-05 20:00:00,70.442,4.895523686995031,452.34,4.360930671379148,97.4,41.77,5.9854967753281905,206.75,97.7,48.83,0.41,436.15,1555.3889999999997,4.708268143991659,43.62,156.12,21.46,7.17,385.0,22.98,48.82,1,
2021-02-05 21:00:00,70.33,4.900001640593084,451.54,4.362971228138722,97.49,41.67,5.989813184358751,204.94,97.66,48.98,0.41,440.61,1555.3889999999997,4.710070595813461,44.32,156.51,21.29,7.17,390.54,22.98,48.97,1,0.16
2021-02-05 22:00:00,71.33,4.90453376321371,450.73,4.3651347670036635,97.58,41.57,5.9941359756631405,203.12,97.62,49.14,0.41,445.07,1555.3889999999997,4.711959680169609,45.01,156.9,21.12,7.17,396.07,22.98,49.11,1,
2021-02-05 23:00:00,71.33,4.899580932282769,451.15,4.365261888341151,97.61,41.29,5.9946594380045015,201.07,97.86,49.26,0.42,460.67,1555.3889999999997,4.713396591058963,44.94,157.0,20.71,7.23,402.14,22.98,47.87,1,
2021-02-06 00:00:00,70.63,4.909635626474218,451.57,4.365388993520859,97.64,41.0,5.9951577189456,199.02,98.11,49.37,0.43,476.28,1555.3889999999997,4.71483144019761,44.70610000000004,157.1,20.3,7.28,408.21,22.98,46.63,1,
