DateTime,stage_1_output_konv_avd,stage_2_input_water_sum,stage_2_output_bottom_pressure,stage_2_output_bottom_temp,stage_2_output_bottom_temp_hum_steam,stage_2_output_bottom_vacuum,stage_2_output_top_pressure,stage_2_output_top_pressure_at_end,stage_2_output_top_temp,stage_2_output_top_vacuum,stage_3_input_pressure,stage_3_input_soft_water,stage_3_input_steam,stage_3_output_temp_hum_steam,stage_3_output_temp_top,stage_4_input_overheated_steam,stage_4_input_polymer,stage_4_input_steam,stage_4_input_water,stage_4_output_dry_residue_avg,stage_4_output_product,work_shift,stage_4_output_danger_gas
4.646014043783736,71.63,0.22443594044698026,0.17416310733505003,4.3644989178056655,94.0,71.27,0.14972902064226348,0.3785752833243388,93.67,48.98,0.34,0.37197984713710214,0.49941302675788374,4.749183946126996,43.35,152.9,17.18,4.74,0.1318737887596899,21.98,0.5063005454203497,1.0,
4.646427096241398,71.63,0.22973782345614321,0.17186560375001936,4.362588940781406,94.72,71.34,0.14811169748256253,0.37407807159561063,93.92,48.49,0.34,0.3792393202952254,0.5048037350389292,4.74588819292697,43.78,153.2,17.13,4.75,0.12707424903100772,21.98,0.5078051532819259,1.0,
4.64684014869906,71.33,0.2350117446867869,0.16956810016498858,4.360675308762846,95.44,71.42,0.14648009057086378,0.3696033459255262,94.18,48.01,0.33,0.3864886968286503,0.5101876965010999,4.7425815418110515,44.22,153.5,17.09,4.76,0.12227470930232558,21.98,0.5093097611435019,1.0,0.12
4.6472532011567225,71.03,0.2205349602561987,0.18182659244753518,4.3688147407016515,94.88,71.35340000000002,0.1555945480249071,0.38518618456556947,94.11,48.96,0.34,0.38174328322041945,0.5063689970179062,4.743626929135107,44.42,153.56,17.82,4.7,0.1253330910852713,21.58,0.5189956742523979,1.0,
4.647666253614385,70.83,0.20584551614118066,0.194069665242934,4.377014092850337,94.31,71.74,0.1646381359462457,0.40076902320561253,94.04,49.91,0.35,0.3769877729874903,0.5025502975347125,4.744671224765649,44.62,153.63,18.55,4.63,0.12840661337209297,21.18,0.5286815873612939,1.0,
4.648079306072047,70.83,0.20500610978108402,0.19834086318289046,4.379774099620588,94.05,72.11,0.1691522487617302,0.40906637884511593,94.1,50.37,0.35,0.3731914421009057,0.5069357298033976,4.743365684739491,44.84,153.5,18.65,4.65,0.12934532461240306,21.18,0.5265187135602784,1.0,
4.648492358529709,70.83,0.2041659982259634,0.20261206112284713,4.382526509715532,93.8,72.47,0.17365742708899937,0.41736373448461944,94.16,50.83,0.35,0.3693951112143211,0.511321162072083,4.742058438050213,45.06,153.38,18.76,4.66,0.1302991763565891,21.18,0.5243558397592627,1.0,
4.648905410987371,71.63,0.2092721328578282,0.1991118375402834,4.379899373657707,94.0,72.52,0.17045127581374797,0.40639053786652274,94.32,50.51,0.35,0.38712478418464713,0.506584895221903,4.740749480229915,45.17,153.39,18.62,4.64,0.12822492732558138,21.18,0.530374271205567,1.0,
4.6493184634450335,72.33,0.21435232727695852,0.19562703344486765,4.377390906269353,94.2,72.56,0.16722338773216272,0.3954173412484259,94.47,50.2,0.35,0.40485445715497315,0.5018418815528478,4.739351367454111,45.29,153.41,18.47,4.63,0.12616581879844957,21.18,0.5363927026518713,1.0,
4.649731515902696,72.33,0.21143626605624471,0.19155628883783327,4.374120463102784,94.17,72.8,0.16282676970413662,0.39047040834682495,94.41,49.92,0.35,0.3939097159819473,0.4983605230133992,4.73926392046879,44.79,153.3,17.6,4.65,0.12792211724806202,21.18,0.5190897122437464,1.0,
4.650144568360358,72.83,0.20847363854745013,0.187470124743651,4.370839289033305,94.15,73.03,0.1584107360314388,0.385523475445224,94.35,49.64,0.35,0.38296497480892144,0.49487241765507567,4.73926392046879,44.29,153.18,16.72,4.67,0.12966327519379844,21.18,0.5017867218356216,1.0,0.16
4.65055762081802,74.23,0.22869460428552546,0.1902147934559697,4.373616367313912,94.05,73.18,0.16152928354472174,0.3910100737542724,94.25,49.84,0.35,0.3871651706834406,0.4932059533929752,4.738564069158622,43.77,153.03,17.69,4.64,0.12710453003875966,21.18,0.5076170772992288,1.0,
